Date,Symbol,Open,High,Low,Close,Volume,Daily_Return,Price_Range,Volume_MA_20
2023-08-09 00:00:00-04:00,TSLA,250.8699951171875,251.10000610351562,241.89999389648438,242.19000244140625,101596300,-0.03007606967809695,9.20001220703125,
2023-08-10 00:00:00-04:00,AAPL,177.700821310071,178.95823610645982,175.83946791027196,176.20579528808594,54686900,-0.00123463751993802,3.118768196187858,
2023-08-10 00:00:00-04:00,AMZN,139.07000732421875,140.41000366210938,137.49000549316406,138.55999755859375,58928400,0.005150463718840648,2.9199981689453125,
2023-08-10 00:00:00-04:00,GOOGL,130.53712700857182,131.26277077712732,128.67826492860314,128.91683959960938,20857800,0.000231331851104688,2.5845058485241736,
2023-08-10 00:00:00-04:00,MSFT,321.0281577170199,323.23388055451517,316.26226863024675,317.9854736328125,20113700,0.0021724199519463916,6.971611924268416,
2023-08-10 00:00:00-04:00,TSLA,245.39999389648438,251.8000030517578,243.0,245.33999633789062,109498600,0.013006292021680244,8.800003051757812,
2023-08-11 00:00:00-04:00,AAPL,175.7993186650753,177.08815781935616,175.03591791571532,176.26527404785156,52036700,0.0003375528010778339,2.0522399036408387,
2023-08-11 00:00:00-04:00,AMZN,137.39999389648438,139.3300018310547,137.0,138.41000366210938,42905800,-0.0010825194798443905,2.3300018310546875,
2023-08-11 00:00:00-04:00,GOOGL,127.8929692677222,129.15538696765046,127.40588504811633,128.78759765625,19591100,-0.0010025218098796973,1.7495019195341257,
2023-08-11 00:00:00-04:00,MSFT,315.35630184977737,317.47337580069336,314.32236104795527,316.0948181152344,24355500,-0.005945729205735106,3.1510147527380923,
2023-08-11 00:00:00-04:00,TSLA,241.77000427246094,243.7899932861328,238.02000427246094,242.64999389648438,99038600,-0.01096438608281991,5.769989013671875,
2023-08-14 00:00:00-04:00,AAPL,176.44373225185288,178.14898275911253,175.78938877461678,177.92095947265625,43675600,0.00939314583515305,2.3595939844957456,
2023-08-14 00:00:00-04:00,AMZN,138.3000030517578,140.58999633789062,137.75,140.57000732421875,47148700,0.015605834874352187,2.839996337890625,
2023-08-14 00:00:00-04:00,GOOGL,128.61863631625639,130.58682822899598,128.19120705707218,130.5470733642578,24695600,0.013661841202318836,2.395621171923807,
2023-08-14 00:00:00-04:00,MSFT,316.46907252216096,319.0981741641378,315.17910285494025,319.0784912109375,18836100,0.00943917117494597,3.919071309197534,
2023-08-14 00:00:00-04:00,TSLA,235.6999969482422,240.66000366210938,233.75,239.75999450683594,98595300,-0.011910156448968756,6.910003662109375,
2023-08-15 00:00:00-04:00,AAPL,177.34593637648265,177.94078172124355,175.53162857549793,175.92819213867188,43622600,-0.011200295568834506,2.40915314574562,
2023-08-15 00:00:00-04:00,AMZN,140.0500030517578,141.27999877929688,137.22999572753906,137.6699981689453,42781500,-0.020630355012962953,4.0500030517578125,
2023-08-15 00:00:00-04:00,GOOGL,130.3184398437721,130.63652424337354,128.50928268165,129.0063018798828,19770700,-0.011802420725862461,2.1272415617235367,
2023-08-15 00:00:00-04:00,MSFT,318.05435241024975,320.112347555103,315.98650076532334,316.9317932128906,16966300,-0.0067278054058107495,4.125846789779644,
2023-08-15 00:00:00-04:00,TSLA,238.72999572753906,240.5,232.61000061035156,232.9600067138672,88197600,-0.028361644764614224,7.8899993896484375,
2023-08-16 00:00:00-04:00,AAPL,175.6109506749611,177.00884711894057,174.98634866880315,175.05575561523438,46964900,-0.004959048989429893,2.0224984501374195,
2023-08-16 00:00:00-04:00,AMZN,137.19000244140625,137.27000427246094,135.00999450683594,135.07000732421875,41675900,-0.018885675014943426,2.260009765625,
2023-08-16 00:00:00-04:00,GOOGL,127.93275451660156,129.50333719866168,127.10770830860596,127.93275451660156,25216100,-0.008321666055359223,2.3956288900557183,
2023-08-16 00:00:00-04:00,MSFT,316.55684316556676,320.1289875880266,315.57006992613054,316.1621398925781,20698900,-0.0024284509689297407,4.558917661896032,
2023-08-16 00:00:00-04:00,TSLA,228.02000427246094,233.97000122070312,225.3800048828125,225.60000610351562,112484500,-0.03159340830287438,8.589996337890625,
2023-08-17 00:00:00-04:00,AAPL,175.62083731111454,175.9876593304517,171.9922220355352,172.5077667236328,66062900,-0.014555299153956036,3.995437294916485,
2023-08-17 00:00:00-04:00,AMZN,135.4600067138672,136.08999633789062,133.52999877929688,133.97999572753906,48354100,-0.008069975106044458,2.55999755859375,
2023-08-17 00:00:00-04:00,GOOGL,129.02618228652022,131.20312872387996,128.51921301502338,129.1454620361328,33446300,0.009479257474862557,2.683915708856574,
2023-08-17 00:00:00-04:00,MSFT,316.3003145091052,317.6127097168365,312.02756935768224,312.688720703125,21257200,-0.010986195850753333,5.585140359154252,
2023-08-17 00:00:00-04:00,TSLA,226.05999755859375,226.74000549316406,218.8300018310547,219.22000122070312,120718400,-0.028280162722535862,7.910003662109375,
2023-08-18 00:00:00-04:00,AAPL,170.82235510894964,173.59834528388794,170.48527458580276,172.9935760498047,61172200,0.002816159152707387,3.113070698085181,
2023-08-18 00:00:00-04:00,AMZN,131.6199951171875,134.07000732421875,131.14999389648438,133.22000122070312,48497700,-0.005672447612115605,2.920013427734375,
2023-08-18 00:00:00-04:00,GOOGL,127.74387005295644,128.47946393357242,125.62657097907541,126.70013427734375,30504800,-0.01893467815466021,2.8528929544970083,
2023-08-18 00:00:00-04:00,MSFT,310.3303071193683,314.1688694839408,307.4291913799028,312.29400634765625,24755000,-0.0012623236123809889,6.739678104037978,
2023-08-18 00:00:00-04:00,TSLA,214.1199951171875,217.5800018310547,212.36000061035156,215.49000549316406,136276600,-0.017014851321818125,5.220001220703125,
2023-08-21 00:00:00-04:00,AAPL,173.56859991663836,174.61950689363672,172.25000423465377,174.3319854736328,46311900,0.00773675794436901,2.3695026589829524,
2023-08-21 00:00:00-04:00,AMZN,133.74000549316406,135.19000244140625,132.7100067138672,134.67999267578125,41442500,0.01095925117625085,2.4799957275390625,
2023-08-21 00:00:00-04:00,GOOGL,126.4218128186307,127.96256789557317,125.80550623750672,127.6047134399414,25248700,0.007139528049887822,2.1570616580664534,
2023-08-21 00:00:00-04:00,MSFT,313.7248225983837,318.50080167384647,312.84661003586535,317.6225891113281,24040000,0.017062712237070343,5.654191637981114,
2023-08-21 00:00:00-04:00,TSLA,221.5500030517578,232.1300048828125,220.5800018310547,231.27999877929688,135702700,0.073274828918382,11.550003051757812,
2023-08-22 00:00:00-04:00,AAPL,175.5415274877659,176.15620551446153,174.73847648439144,175.71006774902344,42038900,0.007904930765553875,1.4177290300700918,
2023-08-22 00:00:00-04:00,AMZN,135.0800018310547,135.64999389648438,133.72999572753906,134.25,32905400,-0.0031926989840012077,1.9199981689453125,
2023-08-22 00:00:00-04:00,GOOGL,127.74386144743474,129.50331355394454,127.5550069040494,128.3104705810547,22054900,0.005530807774161595,1.9483066498951302,
2023-08-22 00:00:00-04:00,MSFT,321.1946842855857,321.7669995051517,317.2081120302946,318.19488525390625,16084600,0.0018018118427260976,4.5588874748571016,
2023-08-22 00:00:00-04:00,TSLA,240.25,240.82000732421875,229.5500030517578,233.19000244140625,130442800,0.008258403978685713,11.270004272460938,
2023-08-23 00:00:00-04:00,AAPL,176.9890180826326,179.99303161559698,176.80064510070915,179.56671142578125,52722800,0.021948905524676432,3.192386514887829,
2023-08-23 00:00:00-04:00,AMZN,134.5,135.9499969482422,133.22000122070312,135.52000427246094,42801000,0.009459994580714559,2.7299957275390625,
2023-08-23 00:00:00-04:00,GOOGL,129.40392483702382,132.61468011751114,129.09577532842894,131.58087158203125,27819700,0.02548818491715088,3.5189047890821996,
2023-08-23 00:00:00-04:00,MSFT,319.5369338888436,324.8457790055064,319.18167984531766,322.67486572265625,21166400,0.014079360405731212,5.664099160188755,
2023-08-23 00:00:00-04:00,TSLA,229.33999633789062,238.97999572753906,229.2899932861328,236.86000061035156,101077600,0.01573823118710882,9.69000244140625,
2023-08-24 00:00:00-04:00,AAPL,179.12057292485625,179.54689311295104,174.50053343712446,174.86737060546875,54945800,-0.0261704454183026,5.046359675826579,
2023-08-24 00:00:00-04:00,AMZN,136.39999389648438,136.77999877929688,131.8300018310547,131.83999633789062,43646300,-0.027154721211281152,4.9499969482421875,
2023-08-24 00:00:00-04:00,GOOGL,133.1514401730058,133.44965472550993,128.79756231060549,129.0063018798828,28500700,-0.019566443596198413,4.652092414904445,
2023-08-24 00:00:00-04:00,MSFT,328.44749892606876,328.57578427329713,315.7279766344483,315.73785400390625,23281400,-0.02149845697840147,12.847807638848849,
2023-08-24 00:00:00-04:00,TSLA,238.66000366210938,238.9199981689453,228.17999267578125,230.0399932861328,99777400,-0.02879341090367582,10.740005493164062,
2023-08-25 00:00:00-04:00,AAPL,175.8587845923081,177.6135940867137,174.3121656551708,177.07823181152344,51449600,0.012643074567883605,3.3014284315429165,
2023-08-25 00:00:00-04:00,AMZN,132.47000122070312,133.8699951171875,130.5800018310547,133.25999450683594,44147500,0.010770617478674804,3.2899932861328125,
2023-08-25 00:00:00-04:00,GOOGL,128.76772830539176,129.98045637287547,126.49138703186253,129.105712890625,26762900,0.000770590345537947,3.489069341012936,
2023-08-25 00:00:00-04:00,MSFT,317.2180314460419,321.05656413544324,314.5833333396425,318.70806884765625,21684100,0.009407218064240164,6.4732307958007596,
2023-08-25 00:00:00-04:00,TSLA,231.30999755859375,239.0,230.35000610351562,238.58999633789062,106612200,0.037167463490241914,8.649993896484375,
2023-08-28 00:00:00-04:00,AAPL,178.5455506421133,179.04126265908485,177.0187642861302,178.6446990966797,43820700,0.008846187750640944,2.022498372954658,57402275.0
2023-08-28 00:00:00-04:00,AMZN,133.77999877929688,133.9499969482422,131.85000610351562,133.13999938964844,34108400,-0.0009004586682715976,2.0999908447265625,53856195.0
2023-08-28 00:00:00-04:00,GOOGL,130.52718796070477,131.74985102143413,129.36416478081736,130.22897338867188,20543300,0.008700315988328766,2.3856862406167636,24594190.0
2023-08-28 00:00:00-04:00,MSFT,321.3526159371164,321.83612524691614,317.46472649074093,319.4185485839844,14808500,0.002229249290414792,4.371398756175211,20927925.0
2023-08-28 00:00:00-04:00,TSLA,242.5800018310547,244.3800048828125,235.35000610351562,238.82000732421875,107673700,0.0009640428763089126,9.029998779296875,106873015.0
2023-08-29 00:00:00-04:00,AAPL,178.1588778766287,183.31427930675537,177.9605961154563,182.5409698486328,53003900,0.021810167173471617,5.353683191299069,58293715.0
2023-08-29 00:00:00-04:00,AMZN,133.3800048828125,135.13999938964844,133.25,134.91000366210938,38646100,0.013294308852149106,1.8899993896484375,53683575.0
2023-08-29 00:00:00-04:00,GOOGL,131.45164982644576,135.7558381265067,131.45164982644576,133.76776123046875,43075600,0.027173583187477535,4.304188300060929,25589630.0
2023-08-29 00:00:00-04:00,MSFT,317.6225946985404,324.6286911530099,317.6225946985404,324.06622314453125,19284600,0.014550421636910338,7.006096454469514,20976560.0
2023-08-29 00:00:00-04:00,TSLA,238.5800018310547,257.4800109863281,237.77000427246094,257.17999267578125,134047600,0.07687791972402569,19.710006713867188,109417095.0
2023-08-30 00:00:00-04:00,AAPL,183.35392976212134,186.2389768045478,183.15564801714163,186.04067993164062,60813900,0.019172189596175837,3.083328787406174,58814945.0
2023-08-30 00:00:00-04:00,AMZN,134.92999267578125,135.67999267578125,133.9199981689453,135.07000732421875,36137000,0.0011860029483812262,1.7599945068359375,52939045.0
2023-08-30 00:00:00-04:00,GOOGL,133.97648281717633,135.46754028895185,133.27072410784902,135.06993103027344,28315800,0.009734556277436468,2.1968161811028324,25691755.0
2023-08-30 00:00:00-04:00,MSFT,324.3227846525076,325.4476905236703,322.1321467834745,324.4411926269531,15222100,0.0011570767196389387,3.3155437401957784,20349600.0
2023-08-30 00:00:00-04:00,TSLA,254.1999969482422,260.510009765625,250.58999633789062,256.8999938964844,121988400,-0.0010887269121663268,9.920013427734375,110428870.0
2023-08-31 00:00:00-04:00,AAPL,186.22907807070516,187.49809956371718,185.8721648302999,186.25881958007812,60794500,0.001172537363966164,1.6259347334172674,58792910.0
2023-08-31 00:00:00-04:00,AMZN,135.05999755859375,138.7899932861328,135.0,138.00999450683594,58781300,0.021766395374215985,3.7899932861328125,51448850.0
2023-08-31 00:00:00-04:00,GOOGL,135.19916553809026,137.17730753469533,134.98047586337722,135.35821533203125,30053800,0.0021343336711499017,2.196831671318108,26189970.0
2023-08-31 00:00:00-04:00,MSFT,324.8457912046821,326.5331651614873,322.45778650386836,323.4248352050781,26411000,-0.0031326398896690533,4.0753786576189555,20757465.0
2023-08-31 00:00:00-04:00,TSLA,255.97999572753906,261.17999267578125,255.0500030517578,258.0799865722656,108861700,0.004593198535678855,6.1299896240234375,110993500.0
2023-09-01 00:00:00-04:00,AAPL,187.86493132785435,188.2912363685708,186.66530168187228,187.83518981933594,45766500,0.008463332060257622,1.625934686698514,55283395.0
2023-09-01 00:00:00-04:00,AMZN,139.4600067138672,139.9600067138672,136.8800048828125,138.1199951171875,40991500,0.0007970481467276525,3.0800018310546875,45842000.0
2023-09-01 00:00:00-04:00,GOOGL,136.64052953536765,136.64052953536765,134.04608862115742,134.85125732421875,21543700,-0.0037453065302976984,2.5944409142102245,25959795.0
2023-09-01 00:00:00-04:00,MSFT,326.9278705558269,327.5988691949411,322.45778856177515,324.31292724609375,14942000,0.002745899338411961,5.141080633165927,20317490.0
2023-09-01 00:00:00-04:00,TSLA,257.260009765625,259.0799865722656,242.00999450683594,245.00999450683594,132541600,-0.05064318329763218,17.069992065429688,112643585.0
2023-09-05 00:00:00-04:00,AAPL,186.66529992482816,188.350717612699,186.00104769428793,188.0731201171875,45280000,0.0012666971406178895,2.3496699184110525,52668590.0
2023-09-05 00:00:00-04:00,AMZN,137.72999572753906,137.8000030517578,135.82000732421875,137.27000427246094,40636700,-0.006154002858205887,1.9799957275390625,44313180.0
2023-09-05 00:00:00-04:00,GOOGL,134.63256730479986,135.6067207186216,133.77769364880288,134.96060180664062,19403100,0.00081085252441504,1.8290270698187214,25792635.0
2023-09-05 00:00:00-04:00,MSFT,324.64840775182194,330.4210374382803,324.31290845170753,329.1382141113281,18553900,0.01487849067938285,6.108128986572751,20358110.0
2023-09-05 00:00:00-04:00,TSLA,245.0,258.0,244.86000061035156,256.489990234375,129469600,0.046855214011356505,13.139999389648438,113562170.0
2023-09-06 00:00:00-04:00,AAPL,186.78426205503195,187.2304149251444,179.91370149278592,181.3413543701172,81755800,-0.03579334326391659,7.316713432358483,53365230.0
2023-09-06 00:00:00-04:00,AMZN,136.32000732421875,137.4499969482422,134.61000061035156,135.36000061035156,41785500,-0.013914209970579572,2.839996337890625,43816930.0
2023-09-06 00:00:00-04:00,GOOGL,135.20911430420693,135.7160684536214,132.87311787805362,133.65841674804688,18684500,-0.009648631090571236,2.8429505755677837,25550100.0
2023-09-06 00:00:00-04:00,MSFT,328.97049848276976,330.03620043198475,325.81281177247035,328.47711181640625,17535800,-0.002008585653619277,4.223388659514399,20118520.0
2023-09-06 00:00:00-04:00,TSLA,255.13999938964844,255.38999938964844,245.05999755859375,251.9199981689453,116959800,-0.017817428513501543,10.330001831054688,114578050.0
2023-09-07 00:00:00-04:00,AAPL,173.6776376395152,176.68166607969957,172.0517029915355,176.0372314453125,112488800,-0.029249384086869612,4.629963088164061,55970745.0
2023-09-07 00:00:00-04:00,AMZN,133.89999389648438,138.02999877929688,133.16000366210938,137.85000610351562,48498900,0.018395430569861038,4.8699951171875,43741010.0
2023-09-07 00:00:00-04:00,GOOGL,132.79360130236978,134.771743403522,132.15741726080597,134.45364379882812,18844300,0.005949696772783897,2.6143261427160382,25246670.0
2023-09-07 00:00:00-04:00,MSFT,326.9081387064647,328.67444125152036,324.67802138664604,325.54638671875,18381000,-0.008922159237975458,3.9964198648743263,19918905.0
2023-09-07 00:00:00-04:00,TSLA,245.07000732421875,252.80999755859375,243.27000427246094,251.49000549316406,115312900,-0.0017068620153485314,9.539993286132812,115263880.0
2023-09-08 00:00:00-04:00,AAPL,176.82045661878996,178.6942471635063,176.265246533602,176.6519012451172,65551300,0.003491703401366175,2.4290006299042943,56513965.0
2023-09-08 00:00:00-04:00,AMZN,136.86000061035156,138.85000610351562,136.75,138.22999572753906,38348200,0.0027565441218631026,2.100006103515625,42712000.0
2023-09-08 00:00:00-04:00,GOOGL,134.10573306698214,135.84530038220512,134.04609318588336,135.5669708251953,23558300,0.008280378239752029,1.7992071963217597,25381695.0
2023-09-08 00:00:00-04:00,MSFT,325.72398875980934,331.7137098037089,325.1023167744585,329.84869384765625,19530100,0.013215650071469298,6.611393029250451,19889725.0
2023-09-08 00:00:00-04:00,TSLA,251.22000122070312,256.5199890136719,246.6699981689453,248.5,118367700,-0.01188916230408743,9.849990844726562,115707335.0
2023-09-11 00:00:00-04:00,AAPL,178.52571023294755,178.75373349578624,175.8191120741523,177.82179260253906,58953100,0.006622580052498606,2.934621421633949,56859785.0
2023-09-11 00:00:00-04:00,AMZN,138.75,143.6199951171875,138.63999938964844,143.10000610351562,56764500,0.035231212663680456,4.9799957275390625,43404935.0
2023-09-11 00:00:00-04:00,GOOGL,135.72598982082727,136.66038829795693,134.9804610573074,136.10372924804688,20763400,0.003959359861655853,1.6799272406495334,25440310.0
2023-09-11 00:00:00-04:00,MSFT,332.779430943847,333.94384636953174,330.9933736107888,333.4701843261719,16583300,0.010979247594620656,2.950472758742933,19501115.0
2023-09-11 00:00:00-04:00,TSLA,264.2699890136719,274.8500061035156,260.6099853515625,273.5799865722656,174667900,0.10092549928477124,14.240020751953125,119488800.0
2023-09-12 00:00:00-04:00,AAPL,177.95068488711692,178.58519559094336,173.32073699502078,174.7880401611328,90370200,-0.01706063355343168,5.2644585959225765,59194515.0
2023-09-12 00:00:00-04:00,AMZN,142.32000732421875,143.0,140.61000061035156,141.22999572753906,42668500,-0.013067856717097759,2.3899993896484375,43180925.0
2023-09-12 00:00:00-04:00,GOOGL,135.44767088322882,136.054034931668,134.38405765140297,134.5331573486328,18405500,-0.011539521423044374,1.6699772802650443,25125805.0
2023-09-12 00:00:00-04:00,MSFT,331.37819404327416,332.33536528300334,327.0956018294752,327.3817443847656,17565500,-0.018257824020186053,5.239763453528155,19437585.0
2023-09-12 00:00:00-04:00,TSLA,270.760009765625,278.3900146484375,266.6000061035156,267.4800109863281,135999900,-0.022296863386701782,11.790008544921875,121359030.0
2023-09-13 00:00:00-04:00,AAPL,174.99623588192003,175.77946927367296,172.48793449989455,172.71597290039062,84267900,-0.01185474280066301,3.291534773778409,61226780.0
2023-09-13 00:00:00-04:00,AMZN,140.9499969482422,144.97999572753906,140.8699951171875,144.85000610351562,60465200,0.025632022130484877,4.1100006103515625,44065110.0
2023-09-13 00:00:00-04:00,GOOGL,134.28465165631675,136.08385883851705,133.35025307890763,135.89500427246094,20749500,0.010122760445582912,2.733605759609418,25174745.0
2023-09-13 00:00:00-04:00,MSFT,326.92787783331875,332.39461065187623,326.789745222865,331.61505126953125,16544400,0.012930797020222151,5.604865429011227,19416490.0
2023-09-13 00:00:00-04:00,TSLA,270.07000732421875,274.9800109863281,268.1000061035156,271.29998779296875,111673700,0.014281354305895722,6.8800048828125,122532835.0
2023-09-14 00:00:00-04:00,AAPL,172.50778112260195,174.58977763559852,172.09138484558866,174.2328643798828,60895800,0.008782577859009155,2.4983927900098593,61923325.0
2023-09-14 00:00:00-04:00,AMZN,145.0800018310547,145.86000061035156,142.9499969482422,144.72000122070312,64033600,-0.0008975138235036706,2.910003662109375,45182995.0
2023-09-14 00:00:00-04:00,GOOGL,136.7796989069456,137.87313211819787,135.427805987281,137.27671813964844,24751000,0.010167510384835321,2.445326130916868,25151490.0
2023-09-14 00:00:00-04:00,MSFT,334.6641532003969,336.3515270839073,332.1182913781519,334.2201232910156,20267000,0.007855711046622638,4.233235705755362,19394895.0
2023-09-14 00:00:00-04:00,TSLA,271.32000732421875,276.7099914550781,270.4200134277344,276.0400085449219,107709800,0.017471511114000693,6.28997802734375,122294100.0
2023-09-15 00:00:00-04:00,AAPL,174.9665039932106,174.98633670911127,172.32932763975032,173.5091094970703,109259500,-0.004153951583063531,2.657009069360953,64083155.0
2023-09-15 00:00:00-04:00,AMZN,142.69000244140625,143.57000732421875,140.08999633789062,140.38999938964844,102909300,-0.029919857618376344,3.480010986328125,47910755.0
2023-09-15 00:00:00-04:00,GOOGL,137.15741568045607,137.69420491628924,135.66635806419885,136.58087158203125,38919600,-0.0050689335165291505,2.0278468520903914,25425155.0
2023-09-15 00:00:00-04:00,MSFT,332.46368837349866,332.93732030579133,325.28982688834475,325.852294921875,37679800,-0.025036877752134923,7.647493417446583,20216025.0
2023-09-15 00:00:00-04:00,TSLA,277.54998779296875,278.9800109863281,271.0,274.3900146484375,133692300,-0.005977372284481253,7.980010986328125,122942795.0
2023-09-18 00:00:00-04:00,AAPL,174.9664984209427,177.84163701778533,174.65915940995401,176.4437255859375,67257600,0.01691332574625859,3.1824776078313164,64387425.0
2023-09-18 00:00:00-04:00,AMZN,140.47999572753906,141.75,139.22000122070312,139.97999572753906,42823500,-0.0029204620264398073,2.529998779296875,47627045.0
2023-09-18 00:00:00-04:00,GOOGL,135.7955950144073,138.33039612819755,135.7955950144073,137.3860626220703,21861300,0.005895342669236525,2.5348011137902517,24992980.0
2023-09-18 00:00:00-04:00,MSFT,323.46429752319824,326.02991429912345,322.04334146619146,324.7076416015625,16834200,-0.003512798093341485,3.9865728329319836,19819985.0
2023-09-18 00:00:00-04:00,TSLA,271.1600036621094,271.44000244140625,263.760009765625,265.2799987792969,101543300,-0.033200974462619715,7.67999267578125,121206130.0
2023-09-19 00:00:00-04:00,AAPL,175.99759154247158,178.08949677364237,175.61093679016653,177.5343017578125,51826900,0.006180872503419366,2.478559983475833,64663175.0
2023-09-19 00:00:00-04:00,AMZN,138.6999969482422,138.83999633789062,135.55999755859375,137.6300048828125,61482500,-0.016788047695762587,3.279998779296875,48629045.0
2023-09-19 00:00:00-04:00,GOOGL,136.60074211992554,137.58484550277345,135.80550844197154,137.217041015625,20353700,-0.0012302674901620847,1.7793370608019075,24748230.0
2023-09-19 00:00:00-04:00,MSFT,321.8558610357087,325.0332722714447,320.2178137413672,324.30303955078125,16505900,-0.0012460502893791858,4.815458530077478,19443280.0
2023-09-19 00:00:00-04:00,TSLA,264.3500061035156,267.8500061035156,261.20001220703125,266.5,103704000,0.004598918977371191,6.649993896484375,119606195.0
2023-09-20 00:00:00-04:00,AAPL,177.7226737290678,178.15890274128645,173.89577620541897,173.98501586914062,58436200,-0.019992113374877385,4.263126535867485,65483040.0
